video_id,video_thread_id,author_username,author_displayname,author_follower_count,author_like_count_total,author_video_count,author_avatar_url,video_caption,video_stickers,video_timestamp,video_unix_timestamp,video_is_duet,video_is_ad,video_is_paid_partnership,video_is_sensitive,video_is_photosensitive,music_name,music_id,music_url,music_thumbnail_url,music_author,video_file_url,video_platform_url,video_thumbnail_url,video_like_count,video_comment_count,video_share_count,video_view_count,video_hashtags,video_challenges,video_diversification_labels,video_location_created,video_effects,video_warning,video_missing_fields,influencer_type,video_has_frames,video_has_video,video_duration_seconds,influencer,influencer_clean,video_engagement_rate,eng_bin,has_frames,personen_anzahl,personen_anzahl_max,detected_person_frames,sampled_frames_personen_anzahl
7555600275784928525,7555600275784928525,ericanic0le,ERICA NICOLE,326100,22000,1537,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/42527504f66469d452ef5a26d60d7be5~tplv-tiktokx-cropcenter:100:100.jpeg?dr=10399&refresh_token=8e658dd0&x-expires=1763798400&x-signature=lEWPj8ATLDB5VnnLXpEmJFQYcwo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,Just a girl & her rhode peptide lip treatment + iced latte 💅🏼 @rhode skin ,Girl whatever,2025-09-29 19:48:08,1759175288,no,no,no,no,no,original sound,7469596679411419934,https://v77.tiktokcdn-eu.com/1bafa44fcb63e0391e6b1665ebdf3446/69202717/video/tos/maliva/tos-maliva-ve-27dcd7c799-us/o4sKQiLh1BqNG7upIFGEY2UfTjPAVCeobqI2eP/?a=1233&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7ThcSDcPXq8Zmo&mime_type=audio_mpeg&qs=6&rc=ODk5NWg7O2Y3NjM8M2hoaUBpandmcnk5cmtveDMzaTU8NEAxYC81MC8vNmMxYmM0Mi0yYSNsXjRsMmRrYWhgLS1kMTJzcw%3D%3D&vvpl=1&l=202511200847084D9471D4FC252FD10AC6&btag=e000b0000,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4dfb3f91e0bdf38453ab203ade400fe8~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=10399&refresh_token=6335e4bf&x-expires=1763798400&x-signature=geT0wND6ZjJbxe637uIlvVCdMCE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,zpeaknow,https://v16-webapp-prime.tiktok.com/video/tos/maliva/tos-maliva-ve-0068c799-us/oUGCjvIRgOAjN4aecxLI1qeocPe6fRAiGF3GAG/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=2220&bt=1110&cs=0&ds=3&ft=-Csk_mgdPD12NkF.kd-Uxtj2hY3W3wv25-cAp&mime_type=video_mp4&qs=0&rc=OThnMzplO2g3ODU3OzZpM0Bpajt0PGs5cmtnNjMzZzczNEAuNTYuXmMtXmMxLWEvMTE0YSNvaG1oMmRrc2FhLS1kMS9zcw%3D%3D&btag=e000b0000&expire=1763801239&l=202511200847084D9471D4FC252FD10AC6&ply_type=2&policy=2&signature=ef9ee8ff0c0eafa43c86435bc1516a13&tk=tt_chain_token,https://www.tiktok.com/@ericanic0le/video/7555600275784928525,,63,3,5,3043,,,,,Green Screen,,,real,True,True,11.133,ericanic0le,ericanic0le,0.0233322379231022,Low,True,1.0833333333333333,2.0,12,12
7495440126349184298,7495440126349184298,ericanic0le,ERICA NICOLE,326100,22000,1537,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/42527504f66469d452ef5a26d60d7be5~tplv-tiktokx-cropcenter:100:100.jpeg?dr=10399&refresh_token=650040fe&x-expires=1763802000&x-signature=KqmfSlm14nOPHn2ljGShQX4KSDk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,Having bangs will now be my entire personality 💇🏻‍♀️,Bangs era = activated ,2025-04-20 16:56:14,1745168174,no,no,no,no,no,SOFT LOVE,7446270015944411152,,https://p16-sign-sg.tiktokcdn.com/tos-alisg-v-2774/ocBEoEdYwBu4A3zusif8zzBAuAqBtiWoyAyVAW~720x720.jpeg?lk3s=08d74b56&x-expires=1763651923&x-signature=oLpGWP0iutpJj7vq6kM7hbuOB18%3D,EMPTY BOTTLE,https://v16-webapp-prime.tiktok.com/video/tos/maliva/tos-maliva-ve-0068c799-us/oQBDWDopQgVdE6QCFYAlbIEDRgJSUtoBOCfnQe/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&br=2686&bt=1343&cs=0&ds=3&ft=-Csk_mgdPD12NrK.kd-UxiD5SY3W3wv25NcAp&mime_type=video_mp4&qs=0&rc=M2UzaDM2OTRnaThpN2Y1N0BpM3d0ZHg5cnhyNDMzZzgzNEBiLy9eLjVgNl8xYzRfNDIuYSM0ZF41MmRrLjVhLS1kLy9zcw%3D%3D&btag=e000b0000&expire=1763803133&l=20251120091843D38C3AAD017C57CE117C&ply_type=2&policy=2&signature=06fd869400b834f4ee1a649c0852f5fa&tk=tt_chain_token,https://www.tiktok.com/@ericanic0le/video/7495440126349184298,,244,20,4,11900,,,,,,,,real,True,True,10.444,ericanic0le,ericanic0le,0.0225210084033613,Low,True,1.6363636363636365,3.0,11,11
7496943419483278635,7496943419483278635,ericanic0le,ERICA NICOLE,326100,22000,1537,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/42527504f66469d452ef5a26d60d7be5~tplv-tiktokx-cropcenter:100:100.jpeg?dr=10399&refresh_token=650040fe&x-expires=1763802000&x-signature=KqmfSlm14nOPHn2ljGShQX4KSDk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,2025 is the year of scalp care thanks to @Olaplex new N°.0.5 Scalp Longevity Treatment! Shop now @sephora #olaplexpartner #olaplex #sephorasquad #haircare #scalpcare #hairhealth #scalptreatment ,"How I take care of 
my scalp 💆🏻‍♀️",2025-04-24 18:09:35,1745518175,no,no,yes,no,no,original sound,7496943370749659946,https://v16m.tiktokcdn-eu.com/5715a6922e866f7b127463036e461351/69202ea8/video/tos/maliva/tos-maliva-v-27dcd7c799-us/ogkQL5zfAEAoATIDAILOFfkGFejrcmPIHoCAUI/?a=1233&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=.NpOcInz7Th.CDcPXq8Zmo&mime_type=audio_mpeg&qs=13&rc=am94bHQ5cnI6MzMzZzU8NEBpam94bHQ5cnI6MzMzZzU8NEBncDQxMmRrcDJhLS1kMS9zYSNncDQxMmRrcDJhLS1kMS9zcw%3D%3D&vvpl=1&l=20251120091843D38C3AAD017C57CE117C&btag=e00048000,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/42527504f66469d452ef5a26d60d7be5~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=10399&refresh_token=c47e2366&x-expires=1763802000&x-signature=wSU55cELsDAeOuNL%2F6H7BjqZijI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,ERICA NICOLE,https://v16-webapp-prime.tiktok.com/video/tos/maliva/tos-maliva-ve-0068c799-us/oscQmgAqDDfCXSSU44F4goIERAopg4nfEMBovn/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=1948&bt=974&cs=0&ds=3&ft=-Csk_mgdPD12NrK.kd-UxiD5SY3W3wv25NcAp&mime_type=video_mp4&qs=0&rc=OGc4ZGdkMzQ2ZTdkNjQ8OkBpMzNoOG45cjw6MzMzZzczNEAzYTNgMDQyNTQxNV5iYF8zYSNiZjY0MmRzaDJhLS1kMS9zcw%3D%3D&btag=e00088000&expire=1763803176&l=20251120091843D38C3AAD017C57CE117C&ply_type=2&policy=2&signature=12f046242356ad411dda53d6bfe98a88&tk=tt_chain_token,https://www.tiktok.com/@ericanic0le/video/7496943419483278635,,59,4,3,10600,"olaplexpartner,olaplex,sephorasquad,haircare,scalpcare,hairhealth,scalptreatment","olaplexpartner,olaplex,sephorasquad,haircare,scalpcare,hairhealth,scalptreatment",,,,,,real,True,True,53.6,ericanic0le,ericanic0le,0.0062264150943396,Low,True,1.5416666666666667,4.0,22,24
7581992977753525559,7581992977753525559,ericanic0le,ERICA NICOLE,327400,23000,1592,https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/668c4ca639b2de2f1528cb94feedf4ae~tplv-tiktokx-cropcenter:100:100.jpeg?dr=10399&refresh_token=aa659503&x-expires=1769785200&x-signature=QOENCjFNuV7JsPO53%2F3wRNG4UtY%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,Replying to @melanee 🪷 popping a pimple isn’t illegal btw! #pimplegate #pimplepopping #pimplepopper #pimples #acne ,,2025-12-09 22:45:36,1765320336,no,no,no,no,no,original sound,7581993018777946935,https://v77.tiktokcdn-eu.com/abd1f107d97b0662b891c4df7ec72409/697b79e5/video/tos/maliva/tos-maliva-v-27dcd7c799-us/oQNBiAVgFKzAWAN4EAApifFJppnB0EB7zBsEw4/?a=1233&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=.NpOcInz7Th9f0wPXq8Zmo&mime_type=audio_mpeg&qs=13&rc=anBwaG05cjdkNzMzZzU8NEBpanBwaG05cjdkNzMzZzU8NEAvbG5kMmRzYXBhLS1kMS9zYSMvbG5kMmRzYXBhLS1kMS9zcw%3D%3D&vvpl=1&l=20260128151615058173AFE0ABCE21459E&btag=e00048000,https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/668c4ca639b2de2f1528cb94feedf4ae~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=10399&refresh_token=a71d6e20&x-expires=1769785200&x-signature=MCwaTxiqCAcfkPStmPudXZa1VUg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,ERICA NICOLE,https://v16-webapp-prime.tiktok.com/video/tos/maliva/tos-maliva-ve-0068c799-us/oQDfKFMWApwRlDlBEcpDKd8fozEEOpjSgQB4I2/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=1670&bt=835&cs=0&ds=3&ft=-Csk_mgdPD12NctsAd-UxF12hY3W3wv25BcAp&mime_type=video_mp4&qs=0&rc=aDM3NjU1OjQ7NGYzaTY7ZUBpMzR5aGw5cjVkNzMzZzczNEAuYWAuYV40NWMxYDQtNDZiYSNiLW9rMmRrM3BhLS1kMS9zcw%3D%3D&btag=e00088000&expire=1769786213&l=20260128151615058173AFE0ABCE21459E&ply_type=2&policy=2&signature=c6e9e2e6264a80cd886f7b5657b0d73a&tk=tt_chain_token,https://www.tiktok.com/@ericanic0le/video/7581992977753525559,,490,17,9,50100,"pimplegate,pimplepopping,pimplepopper,pimples,acne","pimplegate,pimplepopping,pimplepopper,pimples,acne",,,,,,real,True,True,38.733,ericanic0le,ericanic0le,0.0102994011976047,Low,True,1.0,1.0,24,24
7556374286840122637,7556374286840122637,ericanic0le,ERICA NICOLE,326100,22000,1537,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/42527504f66469d452ef5a26d60d7be5~tplv-tiktokx-cropcenter:100:100.jpeg?dr=10399&refresh_token=8e658dd0&x-expires=1763798400&x-signature=lEWPj8ATLDB5VnnLXpEmJFQYcwo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,#neutrogenapartner I can't believe I once lived without these 🥹 Make sure to shop @Neutrogena  Sensitive Skin Acne Patches on Amazon! #pimplepatches #pimples #acne #acneproneskin,,2025-10-01 21:52:02,1759355522,no,yes,yes,no,no,original sound,7556374380554767118,https://v77.tiktokcdn-eu.com/392aeab9b25643de7ba2b4d326a68705/69202739/video/tos/maliva/tos-maliva-v-27dcd7c799-us/o4EHAgL2xeRQ8CeAONM0dQHekuiTQUWAAR2oko/?a=1233&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=.NpOcInz7ThcSDcPXq8Zmo&mime_type=audio_mpeg&qs=13&rc=amxwdGs5cjN0NjMzZzU8NEBpamxwdGs5cjN0NjMzZzU8NEBwYmVvMmRzMmJhLS1kMS9zYSNwYmVvMmRzMmJhLS1kMS9zcw%3D%3D&vvpl=1&l=202511200847084D9471D4FC252FD10AC6&btag=e00048000,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/42527504f66469d452ef5a26d60d7be5~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=10399&refresh_token=60cc3843&x-expires=1763798400&x-signature=HvJAVZF1eu5XnyZwJGNP36txaZ8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,ERICA NICOLE,https://v16-webapp-prime.tiktok.com/video/tos/maliva/tos-maliva-ve-0068c799-us/oIEixrIgS1AF2EaojyRdn3fNjGD1DBEEfQoodd/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=1640&bt=820&cs=0&ds=3&ft=-Csk_mgdPD12NkF.kd-Uxtj2hY3W3wv25-cAp&mime_type=video_mp4&qs=0&rc=aDQ6aTw0ZmY1MzM0NjY3aUBpM3c4PG05cmR0NjMzZzczNEAzYDAuYl8tX2ExMzEuYGFgYSNvcmprMmRzMGJhLS1kMS9zcw%3D%3D&btag=e00088000&expire=1763801273&l=202511200847084D9471D4FC252FD10AC6&ply_type=2&policy=2&signature=693768982d69691678d4b64775f8ff73&tk=tt_chain_token,https://www.tiktok.com/@ericanic0le/video/7556374286840122637,,95,6,2,7392,"neutrogenapartner,pimplepatches,pimples,acne,acneproneskin","neutrogenapartner,pimplepatches,pimples,acne,acneproneskin",,,Green Screen,,,real,True,True,45.433,ericanic0le,ericanic0le,0.0139339826839826,Low,True,0.625,2.0,11,24
7508126752489786670,7508126752489786670,ericanic0le,ERICA NICOLE,326100,22000,1537,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/42527504f66469d452ef5a26d60d7be5~tplv-tiktokx-cropcenter:100:100.jpeg?dr=10399&refresh_token=650040fe&x-expires=1763802000&x-signature=KqmfSlm14nOPHn2ljGShQX4KSDk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,Having acne prone skin takes a lot of trial & error,"Propaganda I fell for & regret
(acne edition): Using viral skincare (“viral” doesn’t mean good)
Not washing my face in the AM (pores became so clogged)
Going on accutane (my acne came back)
Pore clogging ingredients (everyone’s skin is different)
Using a niacinamide serum (SO irritating) 
Drinking energy drinks (the biotin caused cystic acne)
Drying out my skin (damaged my skin barrier)",2025-05-24 21:27:07,1748122027,no,no,no,no,no,Rocket Man (I Think It's Going To Be A Long Long Time) - Remastered,6743313522660231170,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/oMyOHOoBzAh6qWbii1nknBIZWAFsflLwCsMz8X,https://p77-sg.tiktokcdn.com/aweme/720x720/tos-alisg-v-2774/o8CZDEgpEsoAeWtxEBnAtQFAgpHQVBf148CJcS.jpeg,Elton John,https://v16-webapp-prime.tiktok.com/video/tos/maliva/tos-maliva-ve-0068c799-us/oIUB4CayA1uWbDz1gQiBxDS5ICQUOILEEPiaq/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=4446&bt=2223&cs=0&ds=3&ft=-Csk_mgdPD12N~n.kd-UxrN2hY3W3wv25bcAp&mime_type=video_mp4&qs=0&rc=Mzs2Z2k1NjxlZmU1NTg2ZEBpamxmdW05cmQ2MzMzZzczNEBeMDMuLzJjXzAxMTAtMl5gYSNuMWVuMmQ0Z21hLS1kMS9zcw%3D%3D&btag=e000b0000&expire=1763802291&l=2025112009044374CC0B9690B5D6C45B8E&ply_type=2&policy=2&signature=756049189024e7840f1f46f89ddcd8ab&tk=tt_chain_token,https://www.tiktok.com/@ericanic0le/video/7508126752489786670,,665,17,6,32900,,,,,Green Screen,,,real,True,True,8.267,ericanic0le,ericanic0le,0.0209118541033434,Low,True,1.3333333333333333,3.0,9,9
7487038014884056366,7487038014884056366,ericanic0le,ERICA NICOLE,326100,22000,1537,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/42527504f66469d452ef5a26d60d7be5~tplv-tiktokx-cropcenter:100:100.jpeg?dr=10399&refresh_token=650040fe&x-expires=1763802000&x-signature=KqmfSlm14nOPHn2ljGShQX4KSDk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,My advice: don’t take your health for granted & SUIT UP if you’re going into the woods ,"She doesn’t know it yet, but
she’s about to get bit by a TICK
that’ll give her Lyme Disease.
She will live the next 2+ years
with DEBILITATING pain, chronic fatigue, 
vertigo, heart palpitations,
air hunger, & brain fog
 ",2025-03-29 01:31:46,1743211906,no,no,no,no,no,DIM,7470229359559822113,https://sf77-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/o0Pjge6jdCaghFXzLDfwwONSeuapAP8WzTFMQU,https://p77-sg.tiktokcdn.com/aweme/720x720/tos-alisg-v-2774/oc1WPDie1EBvE7ABbiAwPNi6zmEAs3NAoAxZWA.jpeg,Yves,https://v16-webapp-prime.tiktok.com/video/tos/maliva/tos-maliva-ve-0068c799-us/oQJoM4QaIiMnqrIBdTzCnBYAeEFjpCNPwAOivI/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=7994&bt=3997&cs=0&ds=3&ft=-Csk_mgdPD12NG-.kd-UxrN2hY3W3wv25bcAp&mime_type=video_mp4&qs=0&rc=aTVnODc8NDc8ZDU2ODozOEBpM2Z2O3I5cjtueTMzZzczNEBhNTI1LmEuNmIxNGE2Li4tYSNhMXA0MmQ0bWdgLS1kMS9zcw%3D%3D&btag=e000b8000&expire=1763803726&l=2025112009283052B701D0665AA4C60893&ply_type=2&policy=2&signature=88ab02d83edaca9af2eba07f4a923af9&tk=tt_chain_token,https://www.tiktok.com/@ericanic0le/video/7487038014884056366,,163,3,5,9774,,,,,,,,real,True,True,16.833,ericanic0le,ericanic0le,0.0174953959484346,Low,True,2.0588235294117645,4.0,17,17
7486247110992563498,7486247110992563498,ericanic0le,ERICA NICOLE,326100,22000,1537,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/42527504f66469d452ef5a26d60d7be5~tplv-tiktokx-cropcenter:100:100.jpeg?dr=10399&refresh_token=650040fe&x-expires=1763802000&x-signature=KqmfSlm14nOPHn2ljGShQX4KSDk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,The new @LAWLESS Beauty Forget The Filler Foundation does NOT disappoint 😮‍💨 @sephora #ad #sephorasquad #sephora #forgetthefiller #acnemakeup #acnesafemakeup #acnemakeuproutine,"Lawless Forget The Filler 
Foundation ",2025-03-26 22:22:43,1743027763,no,no,yes,no,no,original sound,7486247097873386282,https://v77.tiktokcdn-eu.com/7f1069cfd276ab97d3c23c416640e351/69203103/video/tos/maliva/tos-maliva-ve-27dcd7c799-us/oAIgfXCTkMPHyDoxfACVE3jfQ8ivWyHQmEYIPg/?a=1233&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7ThuXDcPXq8Zmo&mime_type=audio_mpeg&qs=6&rc=M2hmZjo4ZjY8OzQzZTw4ZUBpM2s2c3k5cmc6eTMzZzU8NEAyL2EtLjU1X2ExXy0wMWFiYSM1c15uMmRzcGZgLS1kMS9zcw%3D%3D&vvpl=1&l=2025112009283052B701D0665AA4C60893&btag=e00090000,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/42527504f66469d452ef5a26d60d7be5~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=10399&refresh_token=c47e2366&x-expires=1763802000&x-signature=wSU55cELsDAeOuNL%2F6H7BjqZijI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,ERICA NICOLE,https://v16-webapp-prime.tiktok.com/video/tos/maliva/tos-maliva-ve-0068c799-us/oAef9b6NIB5zBZ3fAAuBIfgYP4RBwIeg4EUeRi/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=2144&bt=1072&cs=0&ds=3&ft=-Csk_mgdPD12NG-.kd-UxrN2hY3W3wv25bcAp&mime_type=video_mp4&qs=0&rc=NzgzPDtpZGlnMzY3M2Q2O0BpMzM5dnU5cjs6eTMzZzczNEAyM15gLjUwNTQxY15jX18uYSMxcGU0MmRza2ZgLS1kMS9zcw%3D%3D&btag=e00090000&expire=1763803779&l=2025112009283052B701D0665AA4C60893&ply_type=2&policy=2&signature=f9c01710020b32c05b9a7d4394e56de2&tk=tt_chain_token,https://www.tiktok.com/@ericanic0le/video/7486247110992563498,,146,12,11,34400,"ad,sephorasquad,sephora,forgetthefiller,acnemakeup,acnesafemakeup,acnemakeuproutine","ad,sephorasquad,sephora,forgetthefiller,acnemakeup,acnesafemakeup,acnemakeuproutine",,,,,,real,True,True,69.6,ericanic0le,ericanic0le,0.0049127906976744,Low,True,1.375,3.0,23,24
7524383521972981047,7524383521972981047,ericanic0le,ERICA NICOLE,326100,22000,1537,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/42527504f66469d452ef5a26d60d7be5~tplv-tiktokx-cropcenter:100:100.jpeg?dr=10399&refresh_token=8e658dd0&x-expires=1763798400&x-signature=lEWPj8ATLDB5VnnLXpEmJFQYcwo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,This summer heat + humidity doesn't stand a chance against @Olaplex 😤🤌🏼#olaplexpartner #hair #hairstyles #frizzyhair #haircareroutine,It’s a frizz-free HOT GIRL summer,2025-07-07 16:51:38,1751907098,no,yes,yes,no,no,original sound,7524383614470048526,https://v16m.tiktokcdn-eu.com/bb2c517dabd5716f849811b54995d7ef/692029d8/video/tos/maliva/tos-maliva-v-27dcd7c799-us/oQQDIX6oEDEx8AAAYe6CfFxtsHk9cIFHTf1XSA/?a=1233&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=.NpOcInz7ThFfDcPXq8Zmo&mime_type=audio_mpeg&qs=13&rc=M3dpcnA5cjp5NDMzZzU8NEBpM3dpcnA5cjp5NDMzZzU8NEAzcGllMmQ0amlhLS1kMS9zYSMzcGllMmQ0amlhLS1kMS9zcw%3D%3D&vvpl=1&l=202511200858117F1770F99F0CDAC60DB0&btag=e00048000,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/42527504f66469d452ef5a26d60d7be5~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=10399&refresh_token=60cc3843&x-expires=1763798400&x-signature=HvJAVZF1eu5XnyZwJGNP36txaZ8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,ERICA NICOLE,https://v16-webapp-prime.tiktok.com/video/tos/maliva/tos-maliva-ve-0068c799-us/oIQmUbIIQOAhTOre3eLIXGj7ayxz9RAuGFeGge/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=2558&bt=1279&cs=0&ds=3&ft=-Csk_mgdPD12NBt.kd-UxNJ5hY3W3wv25pcAp&mime_type=video_mp4&qs=0&rc=OWY2NTQ7NzYzZDc1Nzk6ZEBpamQ6cHk5cmR5NDMzZzczNEBeNjEuXy9hXjAxNjFiNF82YSMzb3NfMmRjYGlhLS1kMS9zcw%3D%3D&btag=e00088000&expire=1763801944&l=202511200858117F1770F99F0CDAC60DB0&ply_type=2&policy=2&signature=c7f4125f7070f219cc9484329074cf89&tk=tt_chain_token,https://www.tiktok.com/@ericanic0le/video/7524383521972981047,,157,1,2,9964,"olaplexpartner,hair,hairstyles,frizzyhair,haircareroutine","olaplexpartner,hair,hairstyles,frizzyhair,haircareroutine",,,Green Screen Hand,,,real,True,True,53.167,ericanic0le,ericanic0le,0.016057808109193,Low,True,1.3333333333333333,8.0,20,24
7538849918883007799,7538849918883007799,ericanic0le,ERICA NICOLE,326100,22000,1537,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/42527504f66469d452ef5a26d60d7be5~tplv-tiktokx-cropcenter:100:100.jpeg?dr=10399&refresh_token=8e658dd0&x-expires=1763798400&x-signature=lEWPj8ATLDB5VnnLXpEmJFQYcwo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,BRIGHTMEUP Toner is finally here & it’s the only toner you won’t wanna skip 💛🌟@CLEARSTEM Skincare #clearstem #clearstempartner #acne #acneproneskin #clearskin ,"EVERYONE needs this brightening toner in their skincare routine 
EVERYONE needs this brightening toner in their skincare routine 🌟",2025-08-15 16:28:17,1755275297,no,yes,yes,no,no,original sound,7538849898814229303,https://v77.tiktokcdn-eu.com/78d67a733c01c2f7b9000fea46147ff3/692028d9/video/tos/maliva/tos-maliva-v-27dcd7c799-us/o0GfAkEJICRPxII4CeTYoQgHdBdYsAflAvEALR/?a=1233&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=.NpOcInz7Tht8DcPXq8Zmo&mime_type=audio_mpeg&qs=13&rc=M3lreHI5cjxwNTMzZzU8NEBpM3lreHI5cjxwNTMzZzU8NEBqNV8yMmQ0LWNhLS1kMS9zYSNqNV8yMmQ0LWNhLS1kMS9zcw%3D%3D&vvpl=1&l=20251120085357F2B9879866BE46CD1970&btag=e00048000,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/42527504f66469d452ef5a26d60d7be5~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=10399&refresh_token=60cc3843&x-expires=1763798400&x-signature=HvJAVZF1eu5XnyZwJGNP36txaZ8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,ERICA NICOLE,https://v16-webapp-prime.tiktok.com/video/tos/maliva/tos-maliva-ve-0068c799-us/oUJH8FGfLckNPwecgjoMAC6IrbMgRkAeARrxmI/?a=1988&bti=ODszNWYuMDE6&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=2254&bt=1127&cs=0&ds=3&ft=-Csk_mgdPD12NIx.kd-UxrN2hY3W3wv25bcAp&mime_type=video_mp4&qs=0&rc=ZTU0aDRmMzM2NDk6OGZoaUBpajxmaXA5cjRvNTMzZzczNEAwMzFiXzZhXy0xM2ItYDUzYSMucS9xMmRrc2NhLS1kMS9zcw%3D%3D&btag=e00088000&expire=1763801689&l=20251120085357F2B9879866BE46CD1970&ply_type=2&policy=2&signature=ab5364b53a48c676eb22b54d4c69cb67&tk=tt_chain_token,https://www.tiktok.com/@ericanic0le/video/7538849918883007799,,52,10,5,9391,"clearstem,clearstempartner,acne,acneproneskin,clearskin","clearstem,clearstempartner,acne,acneproneskin,clearskin",,,,,,real,True,True,51.767,ericanic0le,ericanic0le,0.0071344904695985,Low,True,1.2916666666666667,3.0,18,24
